scoutId,regio1,regio2,regio3,geo_plz,baseRent,totalRent,serviceCharge,heatingCosts,livingSpace,noRooms,yearConstructed,condition,typeOfFlat,energyEfficiencyClass,heatingType,pricetrend,newlyConst,balcony,lift,cellar,garden,hasKitchen,date
109159949,Sachsen,Leipzig,Probstheida,4289,400.0,,200.0,,72.85,3.0,,need_of_renovation,apartment,,,3.44,False,True,False,False,False,False,May19
111216729,Nordrhein_Westfalen,Wesel_Kreis,Moers,47445,519.0,689.0,170.0,,90.0,3.0,1900.0,modernized,roof_storey,,central_heating,2.83,False,False,False,False,False,False,May19
94682686,Nordrhein_Westfalen,Neuss_Rhein_Kreis,Meerbusch,40668,515.0,665.0,150.0,,38.0,2.0,,well_kept,apartment,,central_heating,4.88,False,False,False,True,False,True,May19
112579939,Sachsen,Leipzig_Kreis,Borna,4552,235.0,350.0,60.0,55.0,45.98,2.0,1964.0,well_kept,apartment,,central_heating,2.8,False,False,False,True,False,False,Oct19
113802093,Sachsen,Plauen,Obere_Aue,8523,475.0,699.0,224.0,,95.0,4.0,,modernized,apartment,,,2.21,False,False,False,False,False,False,Oct19
57056409,Brandenburg,Frankfurt_Oder,Nuhnenvorstadt,15234,492.0,697.0,105.0,100.0,82.1,3.0,,well_kept,apartment,,central_heating,2.84,False,True,False,True,False,False,Feb20
115695324,Sachsen,Leipzig,Zentrum_Nord,4105,685.0,,218.5,,91.04,3.0,,first_time_use_after_refurbishment,apartment,C,self_contained_central_heating,4.39,False,True,False,False,False,False,Feb20
115223346,Nordrhein_Westfalen,Aachen_Kreis,Stolberg_Rheinland,52222,600.0,855.0,180.0,,74.2,2.0,1998.0,well_kept,ground_floor,B,central_heating,2.03,False,True,False,True,True,True,Feb20
65648233,Sachsen_Anhalt,Saalekreis,Merseburg,6217,320.0,495.0,95.0,80.0,56.0,2.0,1930.0,refurbished,roof_storey,E,district_heating,0.18,False,False,False,True,False,False,Feb20
113593682,Bayern,Bad_Tölz_Wolfratshausen_Kreis,Bad_Tölz,83646,850.0,1100.0,250.0,,94.0,3.5,1976.0,,maisonette,,oil_heating,4.51,False,True,True,True,False,False,Oct19
111415470,Nordrhein_Westfalen,Essen,Bedingrade,45357,590.0,759.0,169.0,,68.0,3.0,1966.0,,,,self_contained_central_heating,3.62,False,False,False,False,False,False,May19
115600152,Baden_Württemberg,Ravensburg_Kreis,Weingarten,88250,750.0,950.0,200.0,,89.0,4.0,1966.0,refurbished,apartment,,central_heating,4.55,False,True,False,True,False,True,Feb20
110988377,Baden_Württemberg,Esslingen_Kreis,Frickenhausen,72636,844.1,984.1,140.0,,104.0,4.0,,,apartment,,,4.5,False,False,False,False,False,True,May19
113732139,Berlin,Berlin,Wilmersdorf_Wilmersdorf,10707,2700.0,3000.0,300.0,,90.0,3.0,2019.0,first_time_use,apartment,NO_INFORMATION,floor_heating,6.74,True,True,True,True,False,True,Oct19
113194865,Sachsen,Meißen_Kreis,Riesa,1594,400.0,432.0,32.0,30.0,30.0,1.0,,first_time_use_after_refurbishment,apartment,,central_heating,0.74,False,True,True,False,True,True,Feb20
43722084,Sachsen_Anhalt,Burgenlandkreis,Zeitz,6712,287.6,,157.5,,62.5,3.0,1977.0,modernized,ground_floor,,district_heating,0.0,False,True,False,True,False,False,Oct19
106874821,Thüringen,Gotha_Kreis,Gotha,99867,340.0,480.0,140.0,,59.21,4.0,1980.0,fully_renovated,roof_storey,,district_heating,5.0,False,True,False,True,False,False,Sep18
107353305,Hessen,Wiesbaden,Nordost,65193,1250.0,1450.0,200.0,,122.0,4.0,1970.0,well_kept,maisonette,,self_contained_central_heating,3.74,False,True,False,True,True,True,Sep18
114975339,Sachsen_Anhalt,Halle_Saale,Südstadt,6128,309.0,457.0,74.0,74.0,61.38,3.0,1977.0,refurbished,apartment,,,2.13,False,True,False,True,False,False,Feb20
111354122,Sachsen_Anhalt,Halle_Saale,Damaschkestraße,6112,333.0,443.0,41.0,69.0,55.5,2.0,1934.0,well_kept,apartment,,central_heating,4.04,False,False,False,True,False,False,May19
114618955,Nordrhein_Westfalen,Wuppertal,Elberfeld_West,42115,575.0,709.0,134.0,,53.7,2.0,2020.0,first_time_use,ground_floor,NO_INFORMATION,combined_heat_and_power_plant,3.17,True,True,False,False,False,False,Feb20
112165349,Schleswig_Holstein,Neumünster,Innenstadt,24534,450.0,610.0,160.0,80.0,72.15,3.0,1914.0,,apartment,,self_contained_central_heating,4.94,False,False,False,False,False,True,Oct19
112914912,Sachsen,Dresden,Innere_Neustadt,1097,1600.0,,350.0,,153.87,4.0,1780.0,fully_renovated,maisonette,,central_heating,2.34,False,True,True,True,False,True,Oct19
112770541,Sachsen_Anhalt,Saalekreis,Merseburg,6217,415.0,657.5,87.0,155.5,86.4,4.0,1955.0,fully_renovated,apartment,,,-0.18,False,True,False,True,False,False,Oct19
99597285,Bayern,Fürth_Kreis,Oberasbach,90522,500.0,620.0,120.0,,54.73,2.5,1996.0,modernized,roof_storey,NO_INFORMATION,central_heating,3.45,False,True,False,True,False,True,Feb20
107519640,Hessen,Offenbach_am_Main,Stadtmitte,63067,1150.0,1330.0,180.0,,91.0,3.0,2016.0,mint_condition,apartment,,district_heating,5.43,False,True,False,True,False,False,Feb20
107360289,Bayern,München,Milbertshofen,80807,1218.78,1388.78,90.0,80.0,67.71,3.0,1960.0,well_kept,apartment,,central_heating,7.59,False,True,False,False,False,True,Sep18
115061012,Niedersachsen,Holzminden_Kreis,Holzminden,37603,400.0,550.0,150.0,,83.0,3.0,1970.0,well_kept,apartment,,central_heating,2.43,False,True,False,True,False,False,Feb20
111475721,Nordrhein_Westfalen,Oberbergischer_Kreis,Nümbrecht,51588,620.0,,100.0,,89.92,3.0,2019.0,first_time_use,ground_floor,NO_INFORMATION,floor_heating,3.47,True,True,False,False,False,False,Oct19
105268994,Sachsen,Leipzig,Gohlis_Mitte,4157,498.0,700.0,102.0,100.0,83.0,3.0,,well_kept,apartment,,self_contained_central_heating,5.8,False,True,False,True,False,False,Sep18
113790955,Bayern,München,Laim,80687,1650.0,1780.0,130.0,,92.1,3.5,1927.0,first_time_use_after_refurbishment,apartment,,self_contained_central_heating,5.78,False,True,False,True,True,True,Oct19
114959783,Sachsen_Anhalt,Magdeburg,Werder,39114,367.0,492.0,125.0,,45.82,1.0,1879.0,mint_condition,apartment,NO_INFORMATION,central_heating,2.33,False,True,True,False,False,False,Feb20
105117395,Sachsen,Leipzig,Altlindenau,4177,477.0,627.0,150.0,,74.0,3.0,1899.0,refurbished,apartment,E,central_heating,6.15,False,False,False,True,True,True,May19
115652714,Nordrhein_Westfalen,Mülheim_an_der_Ruhr,Broich,45479,460.0,629.0,169.0,54.0,61.0,2.0,1964.0,first_time_use_after_refurbishment,,,,3.35,False,True,False,False,False,False,Feb20
110186027,Berlin,Berlin,Tiergarten_Tiergarten,10785,1690.0,2210.0,520.0,,102.0,2.0,,refurbished,maisonette,,,10.17,False,True,True,True,False,True,May19
104635733,Mecklenburg_Vorpommern,Greifswald,Fettenvorstadt_/_Stadtrandsiedlung,17489,626.62,758.54,131.92,,65.96,2.0,,first_time_use,,,,1.2,False,True,False,False,False,False,Sep18
94919567,Nordrhein_Westfalen,Oberhausen,Lirich_Nord,46049,380.0,540.0,100.0,60.0,64.0,3.5,,,roof_storey,,central_heating,3.28,False,True,False,True,False,False,Feb20
112545785,Berlin,Berlin,Adlershof_Treptow,12489,792.54,938.42,145.88,,74.0,3.0,2017.0,,apartment,A,,6.64,False,True,False,False,False,False,Oct19
110859661,Sachsen,Zwickau_Kreis,Werdau,8412,312.0,450.0,138.0,,60.0,3.0,1961.0,first_time_use_after_refurbishment,apartment,B,central_heating,1.19,False,True,False,True,False,False,Feb20
101374624,Berlin,Berlin,Weißensee_Weißensee,13086,1500.0,1800.0,300.0,,105.0,4.0,2017.0,mint_condition,apartment,,floor_heating,7.35,False,True,True,True,False,False,Oct19
113612442,Niedersachsen,Wolfsburg,Fallersleben,38442,920.0,1080.0,160.0,,88.0,3.0,,modernized,apartment,,district_heating,-1.25,False,True,False,True,False,True,Oct19
113912205,Nordrhein_Westfalen,Essen,Katernberg,45327,342.19,553.19,160.0,51.0,63.94,2.0,1983.0,,roof_storey,,central_heating,3.47,False,True,False,True,False,False,Feb20
112825342,Sachsen,Chemnitz,Yorckgebiet,9130,427.0,544.0,117.0,,65.0,3.0,,first_time_use_after_refurbishment,,B,,1.12,False,True,False,True,False,False,Oct19
111387440,Niedersachsen,Hannover,List,30163,670.0,745.0,75.0,,79.0,3.0,1900.0,need_of_renovation,apartment,C,self_contained_central_heating,4.01,False,True,False,True,True,False,May19
111274876,Bremen,Bremen,Regensburger_Str.,28215,491.18,632.08,81.0,59.9,59.9,3.0,1928.0,,apartment,E,central_heating,4.62,False,False,False,True,False,False,May19
111598174,Mecklenburg_Vorpommern,Müritz_Kreis,Malchow,17213,400.0,550.0,150.0,,65.0,3.0,,refurbished,apartment,,gas_heating,4.38,False,False,False,True,False,True,Oct19
115500806,Hamburg,Hamburg,Eißendorf,21073,600.0,715.0,115.0,,57.0,2.5,,,roof_storey,,central_heating,4.23,False,False,False,True,False,True,Feb20
110937059,Nordrhein_Westfalen,Essen,Stoppenberg,45326,385.0,515.0,85.0,45.0,57.0,2.5,1927.0,first_time_use_after_refurbishment,ground_floor,G,central_heating,3.03,False,False,False,False,True,False,May19
111820529,Saarland,Saarpfalz_Kreis,Homburg,66424,580.0,790.0,210.0,,96.0,4.0,1990.0,well_kept,apartment,,central_heating,3.1,False,True,False,False,True,True,Oct19
111602962,Brandenburg,Brandenburg_an_der_Havel,Nord,14770,281.34,397.0,68.77,46.89,31.26,1.5,1982.0,fully_renovated,apartment,,,3.08,False,False,True,True,False,True,Oct19
105995722,Baden_Württemberg,Baden_Baden,Oos,76532,1790.0,2040.0,250.0,,140.0,5.0,2016.0,mint_condition,penthouse,,heat_pump,6.02,False,True,False,True,False,False,Sep18
113465569,Nordrhein_Westfalen,Märkischer_Kreis,Iserlohn,58636,240.0,400.0,160.0,60.0,38.0,1.0,,,apartment,,,2.97,False,False,False,False,False,False,Oct19
105427003,Sachsen,Leipzig,Eutritzsch,4129,300.0,430.0,130.0,,42.02,2.0,1950.0,refurbished,raised_ground_floor,D,central_heating,4.55,False,False,False,True,True,True,Sep18
111292760,Bayern,Aschaffenburg,Stadtmitte,63739,270.0,350.0,80.0,,20.25,1.0,1952.0,well_kept,,,central_heating,4.04,False,False,True,False,False,False,May19
110475480,Bayern,Augsburg,Innenstadt,86152,1485.0,,330.0,,110.0,4.0,2019.0,first_time_use,apartment,,district_heating,5.35,True,True,True,True,False,True,May19
111330019,Nordrhein_Westfalen,Köln,Neuehrenfeld,50823,750.0,930.0,180.0,,50.0,2.0,,,apartment,,district_heating,5.41,False,False,True,True,False,True,May19
57150094,Sachsen,Chemnitz,Schloßchemnitz,9113,244.0,359.0,115.0,,52.0,2.0,,fully_renovated,apartment,,central_heating,0.0,False,True,False,True,True,False,Sep18
109683260,Berlin,Berlin,Adlershof_Treptow,12489,1085.0,1325.0,160.0,80.0,95.91,3.0,1996.0,well_kept,roof_storey,,central_heating,8.24,False,True,False,True,False,True,May19
112071691,Sachsen,Chemnitz,Siegmar,9117,260.0,,115.0,,52.0,2.0,1904.0,well_kept,apartment,,central_heating,-0.18,False,False,False,True,True,True,Oct19
115616778,Sachsen,Dresden,Kaditz,1139,544.71,728.73,184.02,88.33,73.61,3.0,1925.0,fully_renovated,ground_floor,,gas_heating,1.31,False,True,False,False,False,False,Feb20
113845763,Niedersachsen,Hannover,Groß_Buchholz,30655,1090.0,1210.0,120.0,,91.67,3.0,1992.0,modernized,ground_floor,NO_INFORMATION,self_contained_central_heating,3.61,False,False,False,False,True,True,Oct19
96835052,Hessen,Schwalm_Eder_Kreis,Homberg_Efze,34576,400.0,600.0,200.0,,60.0,3.0,,,apartment,,gas_heating,3.85,False,True,False,True,True,True,Sep18
111258782,Mecklenburg_Vorpommern,Stralsund,Knieper_West,18435,255.0,430.0,65.0,110.0,48.8,2.0,1965.0,well_kept,apartment,C,central_heating,1.69,False,True,False,True,False,False,May19
113221531,Sachsen,Leipzig,Mockau_Süd,4357,375.0,495.0,120.0,,56.13,2.0,,refurbished,apartment,,central_heating,3.21,False,False,True,True,True,True,Oct19
114947698,Sachsen,Leipzig_Kreis,Wurzen,4808,233.0,337.0,104.0,,51.65,2.0,,,roof_storey,,central_heating,3.02,False,False,False,False,False,False,Feb20
112919952,Nordrhein_Westfalen,Märkischer_Kreis,Altena,58762,227.75,411.75,184.0,60.0,50.61,2.0,1957.0,,ground_floor,E,,2.11,False,True,False,True,False,False,Oct19
107452699,Bayern,München,Solln,81477,2700.0,2700.0,0.0,,90.0,4.0,2011.0,,,,,5.92,False,True,True,False,False,False,May19
104421762,Nordrhein_Westfalen,Köln,Weidenpesch,50737,600.0,740.0,140.0,,52.0,2.0,1930.0,well_kept,apartment,,central_heating,5.15,False,True,False,True,True,True,May19
108202876,Sachsen,Dresden,Friedrichstadt,1067,396.0,506.0,110.0,,44.0,2.0,,mint_condition,apartment,,,3.33,False,True,False,True,False,False,May19
104158487,Thüringen,Gera,Stadtmitte,7545,314.0,450.0,136.0,,68.0,3.0,1980.0,mint_condition,apartment,,central_heating,1.85,False,True,False,True,False,False,Sep18
113959309,Bayern,Schwandorf_Kreis,Schwarzhofen,92447,650.0,850.0,200.0,,140.0,5.5,1974.0,well_kept,ground_floor,,oil_heating,0.0,False,True,False,True,True,True,Feb20
112030495,Hamburg,Hamburg,Rahlstedt,22145,1290.0,1565.0,275.0,,125.0,4.0,1972.0,well_kept,maisonette,,oil_heating,4.67,False,True,False,False,False,False,Oct19
107332914,Bayern,München,Forstenried,81476,1400.0,,230.0,,84.0,3.0,2000.0,mint_condition,terraced_flat,B,central_heating,6.9,False,True,True,True,True,True,Sep18
35087509,Brandenburg,Potsdam_Mittelmark_Kreis,Beetzsee,14778,251.05,385.65,79.62,55.98,55.98,2.0,1995.0,well_kept,apartment,,central_heating,4.95,False,False,False,True,False,False,Feb20
108496788,Nordrhein_Westfalen,Rhein_Sieg_Kreis,Rheinbach,53359,870.0,,250.0,,124.0,3.0,1971.0,modernized,apartment,E,central_heating,4.29,False,True,False,False,False,False,May19
107093885,Rheinland_Pfalz,Koblenz,Metternich,56072,650.0,,180.0,,100.0,3.0,1934.0,,apartment,,,4.0,False,True,False,False,False,False,Sep18
115526840,Berlin,Berlin,Reinickendorf_Reinickendorf,13409,450.0,560.0,110.0,,35.0,1.0,1963.0,fully_renovated,apartment,E,,6.82,False,False,False,True,False,True,Feb20
115313430,Sachsen_Anhalt,Halle_Saale,Silberhöhe,6132,342.0,,78.0,60.0,56.98,3.0,1982.0,first_time_use,apartment,,,1.69,False,True,True,True,False,False,Feb20
113867426,Nordrhein_Westfalen,Warendorf_Kreis,Wadersloh,59329,400.0,550.0,120.0,,76.0,3.0,1966.0,,ground_floor,,,3.05,False,True,False,True,False,False,Oct19
114306615,Schleswig_Holstein,Schleswig_Flensburg_Kreis,Freienwill,24991,1050.0,1225.0,110.0,65.0,105.0,4.0,,mint_condition,,,,5.33,False,True,False,False,True,True,Feb20
115004142,Sachsen,Dresden,Gruna,1309,515.0,685.0,100.0,70.0,67.57,3.0,1111.0,,ground_floor,,central_heating,1.48,False,True,False,True,False,False,Feb20
113235304,Sachsen_Anhalt,Jerichower_Land_Kreis,Burg,39288,400.0,576.0,176.0,,80.0,3.5,1996.0,fully_renovated,roof_storey,,central_heating,1.81,False,True,False,True,False,False,Feb20
110802212,Baden_Württemberg,Heilbronn,Heilbronner_Kernstadt,74076,950.0,1190.0,240.0,,104.0,3.5,1965.0,well_kept,apartment,,central_heating,8.51,False,True,False,True,False,True,May19
111011711,Sachsen,Leipzig,Möckern,4159,425.0,560.0,135.0,,58.38,2.0,,,apartment,,central_heating,4.67,False,True,False,True,False,True,May19
112452142,Hessen,Wiesbaden,Mitte,65187,1375.0,1505.0,130.0,,125.0,3.0,1903.0,fully_renovated,apartment,,self_contained_central_heating,2.21,False,True,False,True,False,False,Oct19
89929262,Hessen,Offenbach_am_Main,Kaiserlei,63067,950.0,,180.0,,61.0,2.0,2016.0,first_time_use,apartment,B,floor_heating,5.49,False,True,True,True,False,True,Feb20
115617868,Hessen,Offenbach_am_Main,Bürgel,63075,510.0,,130.0,,58.0,2.0,,well_kept,apartment,,central_heating,5.41,False,False,False,False,False,False,Feb20
114105797,Sachsen,Zwickau,Nordvorstadt,8058,510.0,660.0,150.0,,98.31,3.0,1905.0,fully_renovated,apartment,,central_heating,0.9,False,True,False,False,True,False,Feb20
115437017,Sachsen,Dresden,Südvorstadt_West,1187,378.0,468.0,90.0,,27.62,1.0,2019.0,,apartment,,,1.71,True,False,True,False,False,True,Feb20
108776342,Sachsen,Plauen,Reißiger_Vorstadt,8525,280.0,380.0,100.0,,50.22,2.0,1903.0,well_kept,apartment,,,0.0,False,True,False,False,False,True,May19
110233061,Sachsen,Leipzig,Grünau_Nord,4205,185.88,,27.72,34.24,32.61,1.0,1982.0,negotiable,apartment,C,central_heating,3.07,False,False,False,False,False,False,Feb20
114161716,Bremen,Bremerhaven,Leherheide,27578,332.0,489.0,91.0,66.0,59.35,3.0,,,,,central_heating,2.68,False,False,False,False,False,False,Feb20
99511750,Bayern,Erlangen,Büchenbach,91056,1990.0,1990.0,0.0,,130.0,3.0,1974.0,,,C,central_heating,3.16,False,True,True,True,False,True,Sep18
109339033,Mecklenburg_Vorpommern,Rügen_Kreis,Sagard,18551,295.0,405.0,110.0,,46.43,2.0,1960.0,modernized,apartment,B,central_heating,2.94,False,False,False,False,False,False,May19
115708126,Nordrhein_Westfalen,Aachen,Hangeweiher,52076,980.0,1050.0,70.0,,125.0,4.0,,,ground_floor,,central_heating,2.2,False,True,True,True,True,True,Feb20
114730361,Baden_Württemberg,Schwarzwald_Baar_Kreis,Villingen_Schwenningen,78048,1800.0,1970.0,170.0,,185.0,5.0,1976.0,first_time_use_after_refurbishment,terraced_flat,,gas_heating,6.5,False,True,False,True,True,True,Feb20
105628798,Sachsen,Zwickau,Eckersbacher_Höhe_E5/2_3,8066,264.0,390.0,126.0,,55.0,2.0,1985.0,fully_renovated,apartment,,central_heating,0.0,False,True,False,False,False,False,Sep18
39333752,Sachsen,Nordsachsen_Kreis,Zwochau,4509,250.0,350.0,100.0,,52.02,2.0,1980.0,well_kept,ground_floor,C,central_heating,1.72,False,False,False,True,False,False,Sep18
114010761,Sachsen,Leipzig,Plagwitz,4229,1300.0,1653.0,363.0,,150.0,5.0,1950.0,refurbished,maisonette,A,central_heating,4.56,False,True,True,True,False,False,Feb20
106787369,Nordrhein_Westfalen,Bochum,Kruppwerke,44793,372.0,472.0,100.0,,60.0,2.0,1912.0,negotiable,maisonette,,self_contained_central_heating,5.88,False,False,False,False,False,False,May19
104923614,Sachsen,Plauen,Neundorfer_Vorstadt,8523,194.0,284.0,90.0,,42.27,2.0,,first_time_use_after_refurbishment,half_basement,,central_heating,2.04,False,False,False,True,False,False,May19
111344257,Schleswig_Holstein,Stormarn_Kreis,Hoisdorf,22955,713.0,896.0,88.0,95.0,62.06,2.0,1972.0,well_kept,terraced_flat,D,central_heating,4.36,False,True,False,False,True,True,May19
94308557,Sachsen_Anhalt,Dessau_Roßlau,Innerstädtischer_Bereich_Nord,6844,285.0,475.0,95.0,95.0,60.4,2.5,1978.0,fully_renovated,roof_storey,,district_heating,2.45,False,True,False,True,False,False,Oct19
111357464,Brandenburg,Uckermark_Kreis,Gerswalde,17268,245.0,362.0,56.0,61.0,47.0,2.0,1963.0,,,F,central_heating,2.88,False,False,False,True,False,False,May19
113324945,Thüringen,Saale_Orla_Kreis,Ranis,7389,398.0,548.0,150.0,,72.35,3.0,1996.0,mint_condition,other,D,central_heating,0.18,False,False,False,True,True,False,Oct19
113587064,Sachsen,Zwickau,Marienthal_Ost,8060,600.0,,150.0,115.0,113.11,6.0,1960.0,,apartment,,central_heating,0.37,False,False,False,True,True,False,Oct19
113482619,Sachsen,Dresden,Gorbitz_Süd,1169,220.0,301.0,54.0,27.0,26.89,1.0,1984.0,,apartment,D,central_heating,2.36,False,False,False,False,False,False,Oct19
113852147,Baden_Württemberg,Rhein_Neckar_Kreis,Weinheim,69469,1695.0,1795.0,100.0,,162.0,5.0,,refurbished,maisonette,D,self_contained_central_heating,4.5,False,True,False,True,True,False,Oct19
112285231,Berlin,Berlin,Biesdorf_Marzahn,12683,733.32,880.32,110.0,37.0,52.38,2.0,2019.0,first_time_use,apartment,B,combined_heat_and_power_plant,5.37,True,True,True,True,True,True,Oct19
111374741,Baden_Württemberg,Heilbronn_Kreis,Neckarsulm,74172,960.0,,180.0,,82.0,3.0,1973.0,,apartment,,central_heating,8.31,False,True,True,False,False,False,May19
107081747,Nordrhein_Westfalen,Essen,Fulerum,45149,550.0,680.0,130.0,,68.66,3.0,1965.0,fully_renovated,,,gas_heating,4.11,False,True,False,False,False,False,Sep18
115090881,Mecklenburg_Vorpommern,Neubrandenburg,Lindenbergviertel,17033,395.0,527.0,132.0,,54.71,2.0,1997.0,negotiable,apartment,,central_heating,-0.15,False,True,True,True,False,False,Feb20
111188740,Brandenburg,Potsdam,Fahrland,14476,605.0,745.0,80.0,60.0,57.5,2.0,2016.0,,,B,,6.49,False,True,False,False,False,True,May19
111363373,Nordrhein_Westfalen,Essen,Karnap,45329,375.0,495.0,120.0,,56.6,2.5,1960.0,well_kept,apartment,,central_heating,3.52,False,True,False,False,False,False,May19
39212301,Thüringen,Altenburger_Land_Kreis,Altkirchen,4626,300.0,420.0,40.0,80.0,61.39,3.0,1987.0,fully_renovated,apartment,,central_heating,2.13,False,False,False,True,False,False,Oct19
115695451,Berlin,Berlin,Zehlendorf_Zehlendorf,14165,740.0,930.0,110.0,80.0,69.3,3.0,2002.0,mint_condition,apartment,,,4.59,False,True,False,True,False,True,Feb20
111371125,Sachsen,Dresden,Weißig,1326,350.0,480.0,60.0,70.0,50.23,2.0,1985.0,fully_renovated,,,central_heating,1.76,False,True,False,True,False,False,May19
87046353,Sachsen_Anhalt,Altmarkkreis_Salzwedel,Gardelegen,39638,265.0,360.0,55.0,40.0,46.87,2.0,1965.0,fully_renovated,apartment,D,gas_heating,3.92,False,False,False,True,False,False,May19
63146738,Sachsen_Anhalt,Altmarkkreis_Salzwedel,Salzwedel,29410,415.0,,105.0,,107.8,3.5,,fully_renovated,,,self_contained_central_heating,2.04,False,False,False,False,False,True,Sep18
107301176,Sachsen_Anhalt,Magdeburg,Cracau,39114,421.14,640.74,219.6,106.43,71.38,3.0,1928.0,,ground_floor,,gas_heating,1.59,False,True,False,True,False,False,Sep18
113287002,Nordrhein_Westfalen,Düsseldorf,Bilk,40225,651.0,801.0,150.0,,46.5,2.0,1960.0,first_time_use_after_refurbishment,apartment,NO_INFORMATION,gas_heating,4.78,False,False,True,False,False,False,Feb20
115441678,Sachsen,Dresden,Blasewitz,1277,930.0,,215.0,,88.3,3.0,2020.0,,,A_PLUS,floor_heating,1.46,True,True,True,True,True,False,Feb20
107344362,Nordrhein_Westfalen,Köln,Kalk,51103,760.0,940.0,180.0,,72.64,3.0,2014.0,mint_condition,apartment,,floor_heating,5.38,False,True,True,True,False,True,Sep18
103736448,Nordrhein_Westfalen,Hagen,Hohenlimburg,58119,515.0,637.0,73.0,49.0,51.4,1.0,,refurbished,ground_floor,,central_heating,1.69,False,False,False,True,False,True,Feb20
95264750,Niedersachsen,Celle_Kreis,Wietze,29323,550.0,700.0,150.0,,100.0,2.0,,,roof_storey,,,0.0,False,True,False,False,False,True,Sep18
114799470,Hessen,Offenbach_am_Main,Bieber,63073,1450.0,1700.0,250.0,,100.0,3.0,2019.0,first_time_use,ground_floor,,gas_heating,4.76,True,False,False,False,True,False,Feb20
106584237,Sachsen,Zwickau,Niederplanitz,8064,370.0,490.0,120.0,,66.0,3.0,1998.0,,apartment,D,central_heating,0.0,False,False,False,True,False,False,Sep18
115342878,Berlin,Berlin,Schmargendorf_Wilmersdorf,14199,2200.0,2715.0,265.0,250.0,131.0,3.0,2008.0,fully_renovated,penthouse,,central_heating,5.62,False,True,True,True,False,True,Feb20
115473768,Nordrhein_Westfalen,Wesel_Kreis,Moers,47441,539.0,,147.0,164.0,74.0,3.0,1969.0,well_kept,apartment,,,2.6,False,True,False,True,True,False,Feb20
110531058,Hessen,Hochtaunuskreis,Königstein_im_Taunus,61462,1480.0,,250.0,,106.0,4.0,2019.0,first_time_use,ground_floor,,central_heating,4.26,True,True,True,True,True,True,Oct19
107373713,Sachsen_Anhalt,Burgenlandkreis,Laucha_an_der_Unstrut,6636,285.0,405.0,120.0,60.0,62.3,3.0,,well_kept,apartment,,gas_heating,-1.0,False,True,False,True,True,False,Oct19
114390130,Nordrhein_Westfalen,Duisburg,Neumühl,47167,409.15,,122.0,85.0,81.0,3.5,1983.0,modernized,apartment,,central_heating,2.46,False,True,False,False,False,False,Feb20
112528790,Sachsen,Zwickau,Bockwa,8056,420.0,560.0,140.0,,70.35,3.0,1930.0,well_kept,roof_storey,D,central_heating,1.62,False,True,False,False,False,False,Oct19
115366624,Bayern,Ingolstadt,Südwest,85051,995.0,1250.0,255.0,,108.0,4.0,1908.0,first_time_use_after_refurbishment,apartment,,gas_heating,2.2,False,False,False,True,True,True,Feb20
111201835,Sachsen,Sächsische_Schweiz_Osterzgebirge_Kreis,Heidenau,1809,450.0,,90.0,90.0,69.0,3.0,1955.0,refurbished,,,district_heating,1.29,False,False,False,False,False,False,May19
106508551,Sachsen,Leipzig_Kreis,Wurzen,4808,271.66,,42.89,42.89,47.66,2.0,1970.0,,apartment,,,1.82,False,True,False,False,False,False,Sep18
111412370,Thüringen,Gera,Debschwitz,7548,350.0,462.0,112.0,,56.0,3.0,,refurbished,raised_ground_floor,,central_heating,2.03,False,True,False,True,False,False,Oct19
115673929,Hessen,Offenbach_am_Main,Bieber,63073,350.0,450.0,100.0,,48.0,2.0,1935.0,well_kept,roof_storey,NO_INFORMATION,central_heating,4.69,False,False,False,True,False,False,Feb20
115509288,Nordrhein_Westfalen,Oberbergischer_Kreis,Hückeswagen,42499,386.5,642.5,172.0,84.0,75.34,3.0,1995.0,well_kept,ground_floor,E,central_heating,3.06,False,True,False,True,False,False,Feb20
108012599,Mecklenburg_Vorpommern,Schwerin,Altstadt,19053,565.0,750.0,185.0,,85.0,3.0,1920.0,well_kept,roof_storey,E,central_heating,5.26,False,True,False,True,False,False,Oct19
107375867,Sachsen,Leipzig,Plagwitz,4229,1000.0,1220.0,220.0,,82.97,3.0,2015.0,mint_condition,apartment,B,floor_heating,6.85,False,True,True,True,False,False,Sep18
93844908,Nordrhein_Westfalen,Köln,Rath/Heumar,51107,320.0,469.0,149.0,,30.0,1.0,,,other,,gas_heating,3.91,False,False,False,False,False,True,Oct19
101938144,Nordrhein_Westfalen,Lippe_Kreis,Bad_Salzuflen,32105,700.0,870.0,170.0,,99.5,3.0,1999.0,well_kept,maisonette,,self_contained_central_heating,3.39,False,True,False,True,False,False,May19
113325760,Thüringen,Erfurt,Brühlervorstadt,99084,1690.0,1840.0,150.0,,165.0,5.0,,,raised_ground_floor,,gas_heating,2.48,False,True,False,True,True,True,Oct19
100849763,Nordrhein_Westfalen,Duisburg,Vierlinden,47178,357.03,584.03,182.0,45.0,67.0,2.0,2017.0,first_time_use,apartment,B,district_heating,3.32,False,True,True,True,False,False,May19
110143422,Sachsen,Nordsachsen_Kreis,Eilenburg,4838,246.0,,50.0,65.0,47.0,2.0,1964.0,refurbished,,,central_heating,2.66,False,False,False,True,False,False,May19
104233345,Bremen,Bremen,St._Magnus,28759,960.0,1180.0,220.0,,93.0,3.0,,mint_condition,terraced_flat,,,4.29,False,True,True,False,True,True,May19
